age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
31,admin.,married,high.school,yes,no,telephone,may,tue,246,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
34,admin.,married,high.school,yes,no,telephone,jun,fri,95,1,6,0,failure,1.4,94.465,-41.8,4.947,5228.1,no
31,unemployed,single,university.degree,yes,no,cellular,aug,tue,51,2,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,no
38,blue-collar,married,basic.6y,yes,no,cellular,jul,thu,396,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
42,services,divorced,high.school,yes,no,telephone,jun,thu,143,1,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,no
38,admin.,married,university.degree,yes,no,cellular,aug,tue,748,2,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
35,blue-collar,divorced,basic.9y,no,yes,telephone,may,tue,131,1,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
37,blue-collar,married,basic.4y,yes,no,cellular,may,wed,164,3,6,0,failure,-1.8,92.893,-46.2,1.334,5099.1,no
40,management,married,university.degree,no,no,cellular,may,thu,190,2,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34,admin.,married,university.degree,yes,no,cellular,may,mon,159,1,6,1,failure,-1.8,92.893,-46.2,1.264,5099.1,no
38,entrepreneur,divorced,university.degree,yes,no,telephone,may,fri,275,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
29,services,single,high.school,yes,no,cellular,jul,wed,112,3,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
50,housemaid,married,university.degree,no,no,cellular,aug,tue,287,3,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
26,services,single,high.school,yes,no,cellular,jul,wed,284,8,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
31,admin.,divorced,high.school,no,no,telephone,may,tue,47,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
45,services,married,high.school,no,no,cellular,jul,tue,70,1,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
28,blue-collar,married,professional.course,yes,no,cellular,may,wed,573,7,6,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
39,admin.,married,university.degree,yes,no,cellular,nov,mon,44,1,6,1,failure,-0.1,93.2,-42,4.191,5195.8,no
35,blue-collar,married,basic.6y,no,no,cellular,nov,tue,348,1,6,0,failure,-0.1,93.2,-42,4.153,5195.8,no
41,technician,married,professional.course,no,no,cellular,oct,thu,173,2,6,0,failure,-3.4,92.431,-26.9,0.741,5017.5,no
37,blue-collar,married,basic.6y,no,no,telephone,jun,mon,199,4,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
31,blue-collar,single,high.school,yes,no,cellular,nov,wed,154,2,6,0,failure,-0.1,93.2,-42,4.12,5195.8,no
37,services,married,high.school,yes,yes,cellular,apr,mon,345,2,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
34,blue-collar,single,basic.9y,no,yes,telephone,may,wed,181,1,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
49,technician,married,basic.9y,yes,no,telephone,may,thu,182,6,6,0,failure,1.1,93.994,-36.4,4.86,5191,no
42,blue-collar,married,basic.6y,yes,no,telephone,jun,fri,60,1,6,0,failure,1.4,94.465,-41.8,4.967,5228.1,no
35,services,married,high.school,no,no,cellular,may,fri,125,1,6,0,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32,unemployed,single,high.school,yes,no,cellular,nov,thu,73,4,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
33,admin.,single,university.degree,no,no,cellular,aug,thu,402,1,6,0,failure,1.4,93.444,-36.1,4.962,5228.1,no
28,blue-collar,married,basic.6y,yes,no,telephone,may,fri,428,7,6,0,failure,1.1,93.994,-36.4,4.864,5191,no
48,services,divorced,high.school,yes,no,cellular,jul,mon,200,2,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,no
35,technician,single,high.school,yes,no,telephone,jun,thu,159,2,6,0,failure,1.4,94.465,-41.8,4.866,5228.1,no
43,services,married,high.school,no,no,telephone,jun,mon,178,2,6,0,failure,1.4,94.465,-41.8,4.865,5228.1,no
36,services,married,high.school,no,no,cellular,jul,wed,98,3,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
49,services,married,high.school,yes,no,cellular,jul,wed,226,1,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
52,unemployed,married,university.degree,yes,no,telephone,jun,wed,110,1,6,0,failure,1.4,94.465,-41.8,4.959,5228.1,no
35,services,married,high.school,no,no,telephone,may,wed,265,2,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
46,technician,married,professional.course,no,no,cellular,aug,tue,92,1,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
37,admin.,married,university.degree,yes,no,cellular,aug,mon,395,3,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
31,technician,divorced,university.degree,no,yes,cellular,aug,fri,180,1,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
34,admin.,married,basic.4y,no,yes,cellular,apr,fri,83,2,6,0,failure,-1.8,93.075,-47.1,1.4,5099.1,no
40,admin.,married,high.school,yes,no,cellular,apr,fri,326,1,6,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
26,admin.,married,high.school,yes,no,cellular,apr,mon,61,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
35,blue-collar,married,basic.6y,yes,no,cellular,may,wed,378,2,6,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
45,admin.,married,basic.9y,yes,no,cellular,nov,mon,446,3,6,0,failure,-0.1,93.2,-42,4.191,5195.8,no
41,self-employed,divorced,university.degree,no,no,cellular,nov,tue,349,1,6,0,failure,-0.1,93.2,-42,4.153,5195.8,no
34,management,divorced,professional.course,yes,no,cellular,apr,fri,140,2,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
53,admin.,single,high.school,no,no,telephone,jun,thu,446,1,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
35,admin.,single,university.degree,no,yes,telephone,jul,wed,98,1,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
30,technician,single,professional.course,no,no,telephone,may,tue,84,4,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
44,services,married,professional.course,yes,no,cellular,may,thu,428,2,6,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
40,unemployed,married,basic.9y,yes,yes,telephone,may,fri,316,3,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
50,management,married,university.degree,yes,no,cellular,mar,thu,245,2,6,0,failure,-1.8,93.369,-34.8,0.643,5008.7,no
47,blue-collar,married,basic.9y,yes,no,cellular,aug,wed,384,1,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,no
41,blue-collar,married,basic.4y,yes,no,telephone,jun,mon,753,2,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
32,technician,single,university.degree,yes,no,telephone,may,thu,62,7,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
38,blue-collar,married,high.school,no,no,cellular,jul,mon,90,3,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
44,services,single,high.school,no,no,cellular,may,fri,318,1,6,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
33,admin.,married,basic.9y,yes,no,telephone,may,tue,140,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
50,unemployed,married,basic.4y,yes,no,telephone,may,mon,272,1,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
52,technician,married,high.school,no,no,telephone,may,wed,68,1,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
34,admin.,married,university.degree,no,no,cellular,aug,tue,146,1,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
50,management,married,university.degree,yes,no,telephone,apr,fri,198,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
34,services,divorced,high.school,no,no,cellular,may,fri,66,1,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
53,unemployed,married,basic.4y,no,no,telephone,may,fri,141,1,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
55,management,married,basic.4y,yes,yes,cellular,may,wed,1108,3,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,no
39,technician,single,professional.course,yes,no,cellular,may,tue,256,1,6,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
30,services,single,high.school,no,no,cellular,may,mon,111,2,6,0,failure,-1.8,92.893,-46.2,1.244,5099.1,no
37,admin.,married,high.school,no,no,cellular,nov,mon,148,2,6,0,failure,-0.1,93.2,-42,4.191,5195.8,no
34,admin.,married,university.degree,yes,no,cellular,nov,wed,157,1,6,0,failure,-0.1,93.2,-42,4.12,5195.8,no
49,technician,divorced,high.school,yes,no,cellular,jul,thu,1171,1,6,0,failure,1.4,93.918,-42.7,4.958,5228.1,no
35,services,married,university.degree,yes,no,telephone,sep,thu,8,1,6,0,failure,-1.1,94.199,-37.5,0.884,4963.6,no
36,services,married,high.school,yes,no,telephone,may,wed,376,2,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
31,unemployed,single,high.school,no,no,cellular,may,thu,339,2,6,0,failure,-1.8,93.876,-40,0.692,5008.7,no
33,blue-collar,divorced,basic.9y,yes,no,telephone,may,wed,357,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
34,management,married,university.degree,yes,no,telephone,may,mon,18,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
45,technician,married,university.degree,no,no,telephone,may,tue,152,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
38,blue-collar,single,university.degree,no,no,cellular,may,fri,936,1,6,0,failure,-1.8,92.893,-46.2,1.313,5099.1,no
35,services,married,basic.9y,no,yes,cellular,jul,wed,204,2,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
33,blue-collar,married,basic.9y,no,no,telephone,may,thu,544,1,6,0,failure,1.1,93.994,-36.4,4.86,5191,no
24,blue-collar,single,basic.9y,yes,no,cellular,jul,wed,71,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
52,technician,married,professional.course,yes,no,telephone,aug,mon,93,2,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
33,admin.,single,university.degree,no,no,cellular,aug,mon,212,10,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
40,management,married,university.degree,yes,no,cellular,may,tue,459,1,6,0,failure,-1.8,92.893,-46.2,1.344,5099.1,no
34,technician,single,university.degree,yes,no,telephone,aug,thu,313,1,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
42,unemployed,single,basic.4y,yes,no,telephone,may,wed,51,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
42,entrepreneur,married,university.degree,no,no,cellular,nov,tue,283,2,6,0,failure,-0.1,93.2,-42,4.153,5195.8,no
55,retired,married,basic.4y,no,no,telephone,may,fri,197,1,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
28,self-employed,single,professional.course,yes,no,cellular,jun,thu,207,1,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,no
70,retired,married,basic.6y,yes,no,cellular,apr,tue,252,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
28,blue-collar,single,basic.9y,yes,no,telephone,may,tue,71,1,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
51,admin.,divorced,university.degree,yes,no,cellular,may,tue,41,1,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
30,admin.,single,university.degree,yes,no,cellular,jul,thu,27,3,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,no
47,management,married,high.school,no,no,cellular,may,mon,57,1,9,2,failure,-1.8,92.893,-46.2,1.244,5099.1,no
88,retired,divorced,basic.4y,yes,yes,cellular,mar,wed,103,3,6,0,failure,-1.8,92.843,-50,1.663,5099.1,no
25,services,single,basic.9y,no,yes,cellular,jul,wed,444,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
28,blue-collar,single,basic.4y,no,no,telephone,may,tue,129,7,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
34,blue-collar,single,high.school,no,no,cellular,may,wed,103,1,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,no
51,admin.,divorced,university.degree,no,no,cellular,aug,fri,59,2,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
45,blue-collar,single,basic.4y,no,no,telephone,jun,tue,254,1,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
31,admin.,married,university.degree,no,no,telephone,may,wed,225,2,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
47,unemployed,divorced,university.degree,no,no,telephone,may,tue,303,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
31,blue-collar,married,basic.4y,yes,no,cellular,may,wed,158,1,6,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
30,blue-collar,single,high.school,yes,no,telephone,may,wed,198,1,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
55,blue-collar,married,professional.course,yes,yes,telephone,jun,mon,354,1,6,0,failure,1.4,94.465,-41.8,4.865,5228.1,no
51,management,married,university.degree,no,no,cellular,may,fri,203,2,6,0,failure,-1.8,92.893,-46.2,1.313,5099.1,no
53,technician,married,university.degree,yes,no,cellular,jul,thu,38,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
29,admin.,single,high.school,no,no,cellular,aug,tue,78,2,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
43,blue-collar,married,basic.9y,yes,no,cellular,may,tue,545,1,6,0,failure,-1.8,92.893,-46.2,1.344,5099.1,no
59,blue-collar,married,basic.4y,no,no,telephone,may,thu,763,2,6,0,failure,1.1,93.994,-36.4,4.86,5191,no
37,technician,married,professional.course,yes,yes,cellular,mar,wed,395,1,9,1,success,-1.8,93.369,-34.8,0.644,5008.7,no
26,admin.,single,high.school,yes,yes,cellular,jun,fri,200,2,6,0,failure,-2.9,92.963,-40.8,1.268,5076.2,no
38,blue-collar,married,basic.6y,no,no,telephone,may,tue,184,1,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
24,technician,single,professional.course,no,no,telephone,may,mon,149,4,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
50,admin.,married,university.degree,no,no,cellular,aug,thu,88,2,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
38,technician,married,professional.course,no,no,cellular,jul,mon,224,3,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,no
32,admin.,divorced,high.school,no,no,telephone,may,tue,473,1,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
50,management,married,high.school,yes,no,telephone,jun,tue,135,1,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
25,services,divorced,high.school,no,no,telephone,may,thu,219,4,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
49,admin.,divorced,university.degree,no,no,cellular,may,mon,124,5,6,0,failure,-1.8,92.893,-46.2,1.354,5099.1,no
37,technician,divorced,professional.course,no,no,cellular,aug,tue,312,1,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
30,admin.,single,high.school,yes,no,telephone,jul,fri,253,1,6,0,failure,1.4,93.918,-42.7,4.959,5228.1,no
32,admin.,single,university.degree,no,no,cellular,nov,thu,40,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
44,entrepreneur,married,professional.course,no,yes,telephone,jun,wed,307,14,6,0,failure,1.4,94.465,-41.8,4.962,5228.1,no
35,technician,married,basic.6y,yes,yes,telephone,jun,thu,344,1,6,0,failure,1.4,94.465,-41.8,4.958,5228.1,no
21,services,single,high.school,yes,no,cellular,jul,tue,344,3,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
39,admin.,married,high.school,yes,no,cellular,jul,mon,353,4,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,no
49,technician,married,professional.course,yes,no,cellular,aug,thu,142,2,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
34,blue-collar,married,basic.9y,yes,no,cellular,may,mon,116,1,6,0,failure,-1.8,92.893,-46.2,1.244,5099.1,no
57,admin.,married,basic.6y,yes,no,cellular,may,fri,100,1,6,0,failure,-1.8,92.893,-46.2,1.259,5099.1,no
45,self-employed,divorced,university.degree,no,yes,cellular,may,fri,133,1,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35,technician,married,high.school,no,no,cellular,aug,thu,787,1,6,0,failure,1.4,93.444,-36.1,4.962,5228.1,no
44,management,divorced,university.degree,yes,no,telephone,jun,mon,96,8,6,0,failure,1.4,94.465,-41.8,4.96,5228.1,no
36,blue-collar,married,basic.9y,no,no,cellular,may,mon,8,6,6,0,failure,-1.8,92.893,-46.2,1.299,5099.1,no
38,blue-collar,married,basic.4y,yes,no,telephone,may,tue,118,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
48,blue-collar,married,basic.4y,no,no,telephone,jun,mon,349,2,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
57,management,married,university.degree,no,yes,telephone,may,fri,59,3,6,0,failure,1.1,93.994,-36.4,4.864,5191,no
28,technician,married,basic.9y,yes,no,cellular,apr,thu,75,1,6,0,failure,-1.8,93.075,-47.1,1.41,5099.1,no
41,housemaid,married,basic.4y,no,no,cellular,may,tue,66,1,6,0,failure,-1.8,92.893,-46.2,1.291,5099.1,no
40,admin.,divorced,university.degree,no,no,cellular,aug,mon,144,1,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
49,self-employed,married,basic.9y,yes,no,cellular,jul,thu,82,1,6,0,failure,1.4,93.918,-42.7,4.958,5228.1,no
44,admin.,married,high.school,yes,no,telephone,may,tue,221,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
31,entrepreneur,divorced,high.school,yes,no,telephone,jun,wed,119,3,6,0,failure,1.4,94.465,-41.8,4.962,5228.1,no
43,admin.,single,university.degree,no,yes,cellular,aug,thu,306,3,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
44,blue-collar,married,basic.9y,yes,yes,cellular,may,tue,180,1,6,0,failure,-1.8,92.893,-46.2,1.344,5099.1,no
20,blue-collar,single,basic.4y,no,no,telephone,sep,mon,36,1,6,0,failure,-1.1,94.199,-37.5,0.882,4963.6,no
37,admin.,single,university.degree,no,no,telephone,jul,fri,43,11,6,0,failure,1.4,93.918,-42.7,4.959,5228.1,no
49,blue-collar,divorced,basic.6y,no,no,cellular,nov,wed,55,1,6,0,failure,-0.1,93.2,-42,4.12,5195.8,no
57,admin.,married,university.degree,yes,no,cellular,aug,fri,161,1,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,no
35,blue-collar,married,basic.9y,no,no,telephone,may,tue,79,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
56,blue-collar,married,basic.4y,no,no,cellular,jul,mon,55,3,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
39,admin.,married,university.degree,no,no,cellular,jul,mon,97,3,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
84,retired,divorced,basic.4y,yes,no,cellular,oct,fri,106,4,6,0,failure,-1.1,94.601,-49.5,0.993,4963.6,no
40,admin.,married,university.degree,no,no,telephone,jun,thu,202,2,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
36,services,divorced,basic.9y,no,no,cellular,may,tue,191,3,6,0,failure,-1.8,92.893,-46.2,1.291,5099.1,no
40,entrepreneur,married,university.degree,no,no,cellular,jul,wed,279,3,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
35,admin.,married,university.degree,yes,no,telephone,may,tue,343,1,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
26,self-employed,married,university.degree,yes,no,telephone,jun,wed,106,1,6,0,failure,1.4,94.465,-41.8,4.864,5228.1,no
46,admin.,married,high.school,yes,no,telephone,may,tue,723,2,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
30,technician,married,professional.course,yes,no,cellular,jul,mon,41,2,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
37,entrepreneur,single,professional.course,no,no,cellular,jul,fri,274,5,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
29,admin.,married,high.school,yes,no,cellular,sep,thu,147,3,6,0,failure,-1.1,94.199,-37.5,0.879,4963.6,no
38,admin.,single,university.degree,yes,no,cellular,nov,wed,255,6,6,0,failure,-0.1,93.2,-42,4.12,5195.8,no
38,admin.,married,high.school,yes,no,cellular,may,mon,22,3,6,0,failure,-1.8,92.893,-46.2,1.244,5099.1,no
56,retired,married,basic.4y,yes,no,cellular,aug,wed,102,1,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,no
40,services,married,university.degree,yes,no,cellular,jul,fri,131,2,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
50,admin.,married,high.school,yes,no,cellular,apr,mon,562,2,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
44,admin.,married,high.school,no,no,cellular,may,fri,14,3,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
41,technician,married,basic.9y,yes,no,telephone,nov,tue,102,2,6,1,failure,-0.1,93.2,-42,4.153,5195.8,no
29,services,divorced,high.school,no,yes,telephone,may,mon,251,11,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
43,services,married,high.school,no,no,cellular,apr,thu,60,1,6,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
41,admin.,single,university.degree,yes,no,cellular,apr,mon,279,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
49,blue-collar,divorced,university.degree,no,no,cellular,jul,wed,255,2,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
54,blue-collar,married,basic.9y,yes,no,telephone,jul,thu,28,1,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,no
29,blue-collar,married,high.school,no,no,telephone,jun,mon,181,1,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
41,services,divorced,basic.9y,yes,no,telephone,jun,mon,192,4,6,0,failure,1.4,94.465,-41.8,4.96,5228.1,no
35,admin.,married,high.school,yes,no,telephone,may,tue,166,2,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
36,services,married,high.school,yes,no,telephone,may,wed,229,2,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
40,self-employed,married,high.school,yes,no,telephone,may,fri,83,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
59,services,married,high.school,yes,no,cellular,jul,thu,300,1,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,no
37,technician,married,high.school,yes,no,cellular,aug,tue,69,2,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,no
46,technician,divorced,professional.course,no,no,cellular,may,mon,78,1,6,0,failure,-1.8,92.893,-46.2,1.244,5099.1,no
85,retired,divorced,basic.4y,yes,no,telephone,dec,tue,150,1,6,0,failure,-3,92.713,-33,0.715,5023.5,no
33,self-employed,divorced,university.degree,no,no,telephone,nov,thu,352,3,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
31,admin.,single,university.degree,no,no,telephone,may,wed,142,3,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
40,blue-collar,married,basic.4y,yes,no,cellular,may,thu,433,1,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36,housemaid,married,basic.4y,yes,no,telephone,may,wed,128,1,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
38,admin.,single,university.degree,no,no,cellular,may,thu,219,2,6,0,failure,-1.8,92.893,-46.2,1.327,5099.1,no
31,admin.,married,university.degree,yes,no,cellular,nov,thu,55,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
56,services,married,basic.4y,yes,no,telephone,jun,mon,139,1,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
